city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainer,aggregate,rating,featureId,maintainers,curators,sources,certValidation
,,Shandong,CHN,761,7,747,,7,100470000,36.33507593620547,118.74515424940193,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,95,,,,
,,Jiangsu,CHN,631,0,631,,0,80510000,32.934811713190015,119.14963721029278,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,96,,,,
,,Chongqing,CHN,576,6,570,,0,31020000,30.198712571927643,107.73296451180275,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,97,,,,
,,Sichuan,CHN,540,3,536,,1,83410000,30.165213324835065,102.93966535826965,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,98,,,,
,,Heilongjiang,CHN,483,13,460,,10,37730000,48.501949771374576,127.97325321185173,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,99,,,,
,,,DNK,1151,6,1,,1144,5605948,56.10986969600006,11.628916862500091,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,100,,,,
,,Beijing,CHN,480,8,380,,92,21540000,40.236575323991985,116.42780846573805,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,101,,,,
,,Shanghai,CHN,363,3,326,,34,24240000,31.266158547445322,121.43153719907554,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,102,,,,
,,Hebei,CHN,318,6,310,,2,75560000,39.323827419599695,116.65206139450123,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,103,,,,
,,Fujian,CHN,296,1,295,,0,39410000,25.971159641604146,118.13227705193037,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,104,,,,
,,Guangxi,CHN,253,2,250,,1,49260000,23.899949245349177,108.27096784823755,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,105,,,,
,,Shaanxi,CHN,246,3,237,,6,38640000,35.63509908705319,108.36171166401203,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,106,,,,
,,Yunnan,CHN,176,2,172,,2,48300000,25.179122725058342,101.85510583221756,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,107,,,,
,,Hainan,CHN,168,6,161,,1,9340000,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,108,,,,
,,Guizhou,CHN,146,2,144,,0,36000000,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,109,,,,
,,Tianjin,CHN,137,3,133,,1,15600000,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,110,,,,
,,Shanxi,CHN,133,0,133,,0,37180000,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,111,,,,
,,Gansu,CHN,134,2,91,,41,26370000,37.69770367228662,100.73804263765757,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,112,,,,
,,,HKG,208,4,95,,109,7191503,22.41313304250005,114.21021569100003,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,113,,,,
,,Liaoning,CHN,125,1,122,,2,43590000,41.09091390618639,122.31055016440854,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,114,,,,
,,Jilin,CHN,93,1,92,,0,27040000,43.56576924140737,126.47365482303488,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,115,,,,
,,,CZE,694,0,3,,691,10674723,49.80312398300006,15.540038086000095,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,116,,,,
,,Xinjiang,CHN,76,3,73,,0,24870000,41.752899103285706,84.98429810398284,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,117,,,,
,,Inner Mongolia,CHN,75,1,74,,0,25000034,45.35383134546877,111.62347220837569,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,118,,,,
,,Ningxia,CHN,75,0,75,,0,6880000,37.31081075681095,106.00808271719359,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,119,,,,
,,,TWN,108,1,26,,81,23508428,23.598456122000044,120.98259524850005,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,120,,,,
,,,VNM,85,0,16,,69,96160163,15.941768090000089,105.79183617800007,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,121,,,,
,,,RUS,199,1,9,,189,142257519,61.240742495500065,4.263256414560601e-14,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,122,,,,
,,Qinghai,CHN,18,0,18,,0,6030000,35.43499502195269,96.23774885477579,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,123,,,,
,,,MAC,17,0,10,,7,601969,22.13420237850005,113.55058841250002,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,124,,,,
,,,MDA,49,1,1,,47,3474121,46.967069702500055,28.28525496400006,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,125,,,,
,,,BOL,12,0,0,,12,11138234,-16.286937560999938,-63.58694087799992,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,126,,,,
,,,FRO,72,0,0,,72,50730,62.08268870650005,-6.9691055979999135,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,127,,,,
,,St Martin,FRA,4,0,0,,4,,18.07776461717568,-63.06228647314417,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,128,,,,
,,,HND,12,0,0,,12,9038741,14.484747626000058,-86.24603266122396,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,129,,,,
,,Channel Islands,GBR,11,0,0,,11,,49.3723,-2.3644,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,,,,,
,,Tibet,CHN,1,0,1,,0,3440000,31.88221486755922,88.74489831230724,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,130,,,,
,,,COD,14,0,0,,14,83301151,-4.029468688999948,21.726683794000053,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,131,,,,
,,,CIV,9,0,1,,8,24184810,7.533667911000066,-5.536220662499915,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,132,,,,
,,Saint Barthelemy,FRA,3,0,0,,3,9793,17.903509833000072,-62.82453365799992,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,133,,,,
,,,JAM,15,1,2,,12,2990561,18.11774323150007,-77.30223548049992,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,134,,,,
,,,TUR,192,3,0,,189,80845215,38.95576283850008,35.425474377000086,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,135,,,,
,,Gibraltar,GBR,10,0,2,,8,32194,36.13020456349999,-5.348580120852014,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,136,,,,
,,,CUB,11,1,0,,10,11147407,21.528102931500058,-79.28561357349994,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,137,,,,
,,,GUY,7,1,0,,6,737718,4.887909040000061,-58.9307134609999,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,138,,,,
,,,GBR,2689,137,65,,2487,64769452,55.19161611550004,-3.192432722499916,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,139,,,,
,,,KAZ,44,0,0,,44,18556698,47.96872690850006,66.90155419950011,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,140,,,,
,,French Polynesia,FRA,6,0,0,,6,,-17.6797,149.4068,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,,,,,
,,,ETH,6,0,0,,6,105350020,9.170952962500039,40.484484497000125,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,141,,,,
,,,SDN,2,1,0,,1,37345935,15.342520469500087,30.205510901500105,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,142,,,,
,,,GIN,1,0,0,,1,12413867,9.955672506000056,-11.356289228999898,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,143,,,,
,,,KEN,7,0,0,,7,47615739,0.1521078450765998,37.889294067000066,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,144,,,,
,,,ATG,1,0,0,,1,94731,17.098659572500083,-61.78465735599994,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,145,,,,
,,,URY,79,0,0,,79,3360148,-32.535970353999936,-55.78074845749991,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,146,,,,
,,,GHA,11,0,0,,11,27499924,7.936054182000099,-1.038557295499956,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,147,,,,
,,,NAM,3,0,0,,3,2484780,-22.95521270749991,18.48870100550009,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,148,,,,
,,,SYC,6,0,0,,6,93920,-4.6842609996816105,55.46512857035178,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,149,,,,
,,,TTO,9,0,0,,9,1218208,10.451544501000058,-61.33045406799994,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,150,,,,
,,,VEN,42,0,0,,42,31304016,6.444529930500067,-66.5967054854999,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,151,,,,
,,,SWZ,1,0,0,,1,1467152,-26.52995574899993,31.451547485500043,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,152,,,,
,,,GAB,1,0,0,,1,1772255,-0.8136401413979657,11.649647050500107,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,153,,,,
,,,GTM,9,1,0,,8,15460732,15.773375903990305,-90.2335965784999,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,154,,,,
,,,MRT,2,0,0,,2,19245344,17.606562093000058,8.053466634000088,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,155,,,,
,,,RWA,8,0,0,,8,11901484,-1.943601175999916,29.873323404500084,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,156,,,,
,,,LCA,2,0,0,,2,164994,13.86609528200006,-60.981353318999936,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,157,,,,
,,,VCT,1,0,0,,1,102089,13.257473049000055,-61.19764156799994,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,158,,,,
,,,SUR,1,0,0,,1,591919,3.922540270500072,-56.02702432849992,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,159,,,,
,,French Guiana,FRA,11,0,0,,11,,3.9276570495000627,-53.13299882399991,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,160,,,,
,,,XKX,2,0,0,,2,1895250,42.521824239500006,20.90180383250008,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,161,,,,
,,,CAF,1,0,0,,1,5625118,6.61864105250006,20.91950301100013,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,162,,,,
,,,COG,3,0,0,,3,4954674,-0.6556773869999333,14.870201735054954,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,163,,,,
,,,GNQ,6,0,0,,6,778358,2.3796428239493608,9.89327355600011,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,164,,,,
,,,UZB,23,0,0,,23,29748859,41.373793538500024,64.48963423650005,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,165,,,,
,,,NLD,2460,76,2,,2382,17084719,52.105282697500066,5.272002682500101,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,166,,,,
,,,BEN,2,0,0,,2,11038805,9.306569115000109,2.3030941155000306,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,167,,,,
,,,LBR,2,0,0,,2,4689021,6.419949359948774,-9.434906172499936,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,168,,,,
,,Curacao,NLD,3,1,0,,2,,12.19135163000007,-68.97252356699991,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,169,,,,
,,,SOM,1,0,0,,1,7531386,5.146407826500052,46.12904176900011,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,170,,,,
,,,TZA,6,0,0,,6,53950935,-6.362582091999926,34.87894555300008,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,171,,,,
,,Cayman Islands,GBR,3,1,0,,2,,19.329608600000057,-81.21929895699992,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,172,,,,
,,Reunion,FRA,14,0,0,,14,,-21.1351,55.2471,https://github.com/CSSEGISandData/COVID-19,,state,0.7804878048780488,,,,,
,,,BRB,5,0,0,,5,292336,13.189886786000045,-59.54055742099993,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,173,,,,
,,,MNE,3,0,0,,3,642550,42.69257924700006,19.39135339350007,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,174,,,,
,,,KGZ,3,0,0,,3,5789122,41.250428976000094,74.71831221500008,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,175,,,,
,,,MUS,3,0,0,,3,1356388,-20.255710544999943,57.57675214950007,https://github.com/CSSEGISandData/COVID-19,,state,0.7317073170731707,176,,,,
