city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainer,rating,featureId,curators,sources,countyName,certValidation,maintainers
,Clermont County,OH,USA,0,,,,0,205466,39.0206355,-84.15652800000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1335,,,,,
,Clinton County,OH,USA,0,,,,0,42057,39.3961065,-83.791534,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1336,,,,,
,Columbiana County,OH,USA,0,,,,0,102665,40.756341,-80.80314,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1337,,,,,
,Crawford County,OH,USA,0,,,,0,41550,40.849769499999994,-82.9187645,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1338,,,,,
,Defiance County,OH,USA,0,,,,0,38165,41.296667,-84.5161775,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1339,,,,,
,Erie County,OH,USA,0,,,,0,74615,41.451591500000006,-82.647625,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1340,,,,,
,Fairfield County,OH,USA,0,,,,0,155782,39.7478035,-82.604502,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1341,,,,,
,Fayette County,OH,USA,0,,,,0,28666,39.547146,-83.46131550000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1342,,,,,
,Fulton County,OH,USA,0,,,,0,42276,41.602804,-84.1384575,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1343,,,,,
,Gallia County,OH,USA,0,,,,0,29979,38.808833500000006,-82.33907400000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1344,,,,,
,Greene County,OH,USA,0,,,,0,167995,39.700356,-83.8804025,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1345,,,,,
,Guernsey County,OH,USA,0,,,,0,39022,40.030786,-81.47726750000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1346,,,,,
,Hancock County,OH,USA,0,,,,0,75930,40.9933325,-83.650734,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1347,,,,,
,Hardin County,OH,USA,0,,,,0,31480,40.661998,-83.6477485,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1348,,,,,
,Harrison County,OH,USA,0,,,,0,15174,40.296490500000004,-81.10253449999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1349,,,,,
,Henry County,OH,USA,0,,,,0,27086,41.326702499999996,-84.1115255,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1350,,,,,
,Highland County,OH,USA,0,,,,0,43058,39.198813,-83.60897750000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1351,,,,,
,Hocking County,OH,USA,0,,,,0,28385,39.511635,-82.45387600000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1352,,,,,
,Holmes County,OH,USA,0,,,,0,43892,40.5560475,-81.934932,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1353,,,,,
,Jackson County,OH,USA,0,,,,0,32384,39.0262225,-82.6158835,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1354,,,,,
,Jefferson County,OH,USA,0,,,,0,65767,40.3772575,-80.76835249999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1355,,,,,
,Knox County,OH,USA,0,,,,0,61893,40.4060915,-82.46490800000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1356,,,,,
,Lawrence County,OH,USA,0,,,,0,59866,38.6261375,-82.551557,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1357,,,,,
,Licking County,OH,USA,0,,,,0,175769,40.095128,-82.482659,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1358,,,,,
,Logan County,OH,USA,0,,,,0,45358,40.384039,-83.76739950000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1359,,,,,
,Madison County,OH,USA,0,,,,0,44413,39.903453,-83.4298015,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1360,,,,,
,Meigs County,OH,USA,0,,,,0,23106,39.0396815,-82.0330235,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1361,,,,,
,Mercer County,OH,USA,0,,,,0,40959,40.540035,-84.618068,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1362,,,,,
,Monroe County,OH,USA,0,,,,0,13790,39.704759499999994,-81.070202,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1363,,,,,
,Morgan County,OH,USA,0,,,,0,14604,39.610066,-81.833178,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1364,,,,,
,Morrow County,OH,USA,0,,,,0,35112,40.5287485,-82.822844,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1365,,,,,
,Muskingum County,OH,USA,0,,,,0,86183,39.961225999999996,-81.96253899999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1366,,,,,
,Noble County,OH,USA,0,,,,0,14354,39.767294,-81.46574749999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1367,,,,,
,Ottawa County,OH,USA,0,,,,0,40769,41.5910285,-83.0553205,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1368,,,,,
,Paulding County,OH,USA,0,,,,0,18760,41.1214295,-84.57269099999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1369,,,,,
,Perry County,OH,USA,0,,,,0,36033,39.7402985,-82.2483105,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1370,,,,,
,Pickaway County,OH,USA,0,,,,0,58086,39.640426500000004,-82.9991275,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1371,,,,,
,Pike County,OH,USA,0,,,,0,28067,39.072829,-83.08576400000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1372,,,,,
,Portage County,OH,USA,0,,,,0,162927,41.1680275,-81.197562,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1373,,,,,
,Preble County,OH,USA,0,,,,0,40997,39.7425475,-84.6470415,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1374,,,,,
,Putnam County,OH,USA,0,,,,0,33780,41.013461500000005,-84.13995449999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1375,,,,,
,Ross County,OH,USA,0,,,,0,76931,39.342008500000006,-83.0672615,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1376,,,,,
,Sandusky County,OH,USA,0,,,,0,58799,41.3771395,-83.129965,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1377,,,,,
,Scioto County,OH,USA,0,,,,0,75502,38.793262,-82.96042800000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1378,,,,,
,Seneca County,OH,USA,0,,,,0,55207,41.124142500000005,-83.125283,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1379,,,,,
,Shelby County,OH,USA,0,,,,0,48627,40.333529999999996,-84.2185015,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1380,,,,,
,Van Wert County,OH,USA,0,,,,0,28281,40.8375885,-84.571707,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1381,,,,,
,Vinton County,OH,USA,0,,,,0,13139,39.2117205,-82.5115675,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1382,,,,,
,Washington County,OH,USA,0,,,,0,60155,39.430905499999994,-81.4452295,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1383,,,,,
,Wayne County,OH,USA,0,,,,0,115967,40.829962,-81.88851149999999,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1384,,,,,
,Williams County,OH,USA,0,,,,0,36804,41.565951999999996,-84.573937,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1385,,,,,
,Wood County,OH,USA,0,,,,0,130696,41.3923445,-83.64893000000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1386,,,,,
,Wyandot County,OH,USA,0,,,,0,21935,40.840135000000004,-83.31362150000001,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/,,0.4146341463414634,1387,,,,,
,Canadian County,OK,USA,2,,,,2,144447,35.524866,-97.9923445,https://coronavirus.health.ok.gov/,,0.43902439024390244,1388,,,,,
,Cleveland County,OK,USA,11,,,,11,281669,35.152772,-97.4068215,https://coronavirus.health.ok.gov/,,0.43902439024390244,1389,,,,,
,Custer County,OK,USA,1,,,,1,29036,35.6383705,-99.0001005,https://coronavirus.health.ok.gov/,,0.43902439024390244,1390,,,,,
,Garvin County,OK,USA,1,,,,1,27811,34.6809755,-97.3003765,https://coronavirus.health.ok.gov/,,0.43902439024390244,1391,,,,,
,Grady County,OK,USA,1,,,,1,55551,35.029515,-97.8820565,https://coronavirus.health.ok.gov/,,0.43902439024390244,1392,,,,,
,Jackson County,OK,USA,1,,,,1,24949,34.5953995,-99.444509,https://coronavirus.health.ok.gov/,,0.43902439024390244,1393,,,,,
,Kay County,OK,USA,3,,,,3,44161,36.79643,-97.10614849999999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1394,,,,,
,Logan County,OK,USA,1,,,,1,47291,35.944552,-97.4080505,https://coronavirus.health.ok.gov/,,0.43902439024390244,1395,,,,,
,McClain County,OK,USA,1,,,,1,39985,35.0959815,-97.3010905,https://coronavirus.health.ok.gov/,,0.43902439024390244,1396,,,,,
,Oklahoma County,OK,USA,19,,,,19,792582,35.551415,-97.4075535,https://coronavirus.health.ok.gov/,,0.43902439024390244,1397,,,,,
,Pawnee County,OK,USA,1,,,,1,16390,36.3621465,-96.63770650000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1398,,,,,
,Payne County,OK,USA,1,,,,1,82040,36.093742000000006,-96.9876145,https://coronavirus.health.ok.gov/,,0.43902439024390244,1399,,,,,
,Tulsa County,OK,USA,5,,,,5,648360,36.139793,-96.029769,https://coronavirus.health.ok.gov/,,0.43902439024390244,1400,,,,,
,Washington County,OK,USA,1,,,,1,51843,36.711448000000004,-95.89391549999999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1401,,,,,
,,OK,USA,49,,,,49,3956971,35.32361248602737,-98.71994022800911,https://coronavirus.health.ok.gov/,,0.43902439024390244,1402,,,,,
,Adair County,OK,USA,0,,,,0,22082,35.900225500000005,-94.63999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1403,,,,,
,Alfalfa County,OK,USA,0,,,,0,5754,36.731050499999995,-98.3246375,https://coronavirus.health.ok.gov/,,0.43902439024390244,1404,,,,,
,Atoka County,OK,USA,0,,,,0,13838,34.4186275,-96.03967,https://coronavirus.health.ok.gov/,,0.43902439024390244,1405,,,,,
,Beaver County,OK,USA,0,,,,0,5319,36.750723,-100.478358,https://coronavirus.health.ok.gov/,,0.43902439024390244,1406,,,,,
,Beckham County,OK,USA,0,,,,0,21709,35.269486,-99.680304,https://coronavirus.health.ok.gov/,,0.43902439024390244,1407,,,,,
,Blaine County,OK,USA,0,,,,0,9485,35.8582085,-98.42187,https://coronavirus.health.ok.gov/,,0.43902439024390244,1408,,,,,
,Bryan County,OK,USA,0,,,,0,47192,33.9218635,-96.1917675,https://coronavirus.health.ok.gov/,,0.43902439024390244,1409,,,,,
,Caddo County,OK,USA,0,,,,0,28977,35.203258000000005,-98.35759999999999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1410,,,,,
,Carter County,OK,USA,0,,,,0,48177,34.289028,-97.24803650000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1411,,,,,
,Cherokee County,OK,USA,0,,,,0,48675,35.9000855,-95.039383,https://coronavirus.health.ok.gov/,,0.43902439024390244,1412,,,,,
,Choctaw County,OK,USA,0,,,,0,14668,34.011636499999994,-95.573733,https://coronavirus.health.ok.gov/,,0.43902439024390244,1413,,,,,
,Cimarron County,OK,USA,0,,,,0,2153,36.750553499999995,-102.51538450000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1414,,,,,
,Coal County,OK,USA,0,,,,0,5520,34.5929905,-96.302869,https://coronavirus.health.ok.gov/,,0.43902439024390244,1415,,,,,
,Comanche County,OK,USA,0,,,,0,120422,34.630707,-98.457611,https://coronavirus.health.ok.gov/,,0.43902439024390244,1416,,,,,
,Cotton County,OK,USA,0,,,,0,5776,34.2846955,-98.4004915,https://coronavirus.health.ok.gov/,,0.43902439024390244,1417,,,,,
,Craig County,OK,USA,0,,,,0,14306,36.7547165,-95.212558,https://coronavirus.health.ok.gov/,,0.43902439024390244,1418,,,,,
,Creek County,OK,USA,0,,,,0,71604,35.901279,-96.3254925,https://coronavirus.health.ok.gov/,,0.43902439024390244,1419,,,,,
,Delaware County,OK,USA,0,,,,0,42733,36.4160105,-94.7871035,https://coronavirus.health.ok.gov/,,0.43902439024390244,1420,,,,,
,Dewey County,OK,USA,0,,,,0,4894,35.9884055,-99.0070295,https://coronavirus.health.ok.gov/,,0.43902439024390244,1421,,,,,
,Ellis County,OK,USA,0,,,,0,3952,36.2176695,-99.692392,https://coronavirus.health.ok.gov/,,0.43902439024390244,1422,,,,,
,Garfield County,OK,USA,0,,,,0,60913,36.3790495,-97.7824665,https://coronavirus.health.ok.gov/,,0.43902439024390244,1423,,,,,
,Grant County,OK,USA,0,,,,0,4326,36.796334,-97.7871655,https://coronavirus.health.ok.gov/,,0.43902439024390244,1424,,,,,
,Greer County,OK,USA,0,,,,0,5821,34.9206955,-99.56749450000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1425,,,,,
,Harmon County,OK,USA,0,,,,0,2664,34.768586,-99.8333035,https://coronavirus.health.ok.gov/,,0.43902439024390244,1426,,,,,
,Harper County,OK,USA,0,,,,0,3797,36.7972295,-99.64917299999999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1427,,,,,
,Haskell County,OK,USA,0,,,,0,12668,35.2585865,-95.1342915,https://coronavirus.health.ok.gov/,,0.43902439024390244,1428,,,,,
,Hughes County,OK,USA,0,,,,0,13335,35.0288005,-96.236081,https://coronavirus.health.ok.gov/,,0.43902439024390244,1429,,,,,
,Jefferson County,OK,USA,0,,,,0,6123,34.069388000000004,-97.838022,https://coronavirus.health.ok.gov/,,0.43902439024390244,1430,,,,,
,Johnston County,OK,USA,0,,,,0,10949,34.310229500000005,-96.6705005,https://coronavirus.health.ok.gov/,,0.43902439024390244,1431,,,,,
,Kingfisher County,OK,USA,0,,,,0,15816,35.945015,-97.942285,https://coronavirus.health.ok.gov/,,0.43902439024390244,1432,,,,,
,Kiowa County,OK,USA,0,,,,0,8729,34.8591475,-99.0145535,https://coronavirus.health.ok.gov/,,0.43902439024390244,1433,,,,,
,Latimer County,OK,USA,0,,,,0,10231,34.869625,-95.221091,https://coronavirus.health.ok.gov/,,0.43902439024390244,1434,,,,,
,Le Flore County,OK,USA,0,,,,0,49980,34.9465015,-94.7455655,https://coronavirus.health.ok.gov/,,0.43902439024390244,1435,,,,,
,Lincoln County,OK,USA,0,,,,0,34920,35.7023485,-96.881069,https://coronavirus.health.ok.gov/,,0.43902439024390244,1436,,,,,
,Love County,OK,USA,0,,,,0,10134,33.894014999999996,-97.2479835,https://coronavirus.health.ok.gov/,,0.43902439024390244,1437,,,,,
,Major County,OK,USA,0,,,,0,7644,36.3342455,-98.53239450000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1438,,,,,
,Marshall County,OK,USA,0,,,,0,16806,33.998511500000006,-96.7618715,https://coronavirus.health.ok.gov/,,0.43902439024390244,1439,,,,,
,Mayes County,OK,USA,0,,,,0,41107,36.29239200000001,-95.22285099999999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1440,,,,,
,McCurtain County,OK,USA,0,,,,0,32703,34.062012,-94.808835,https://coronavirus.health.ok.gov/,,0.43902439024390244,1441,,,,,
,McIntosh County,OK,USA,0,,,,0,19815,35.3478675,-95.66418,https://coronavirus.health.ok.gov/,,0.43902439024390244,1442,,,,,
,Murray County,OK,USA,0,,,,0,13953,34.4847885,-97.08972299999999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1443,,,,,
,Muskogee County,OK,USA,0,,,,0,68362,35.559533,-95.40809899999999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1444,,,,,
,Noble County,OK,USA,0,,,,0,11289,36.3795195,-97.17481000000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1445,,,,,
,Nowata County,OK,USA,0,,,,0,10218,36.7984235,-95.60869600000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1446,,,,,
,Okfuskee County,OK,USA,0,,,,0,12098,35.464493000000004,-96.30308600000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1447,,,,,
,Okmulgee County,OK,USA,0,,,,0,38335,35.6168555,-95.9529005,https://coronavirus.health.ok.gov/,,0.43902439024390244,1448,,,,,
,Osage County,OK,USA,0,,,,0,47014,36.58029,-96.5324585,https://coronavirus.health.ok.gov/,,0.43902439024390244,1449,,,,,
,Ottawa County,OK,USA,0,,,,0,31175,36.833646,-94.8276855,https://coronavirus.health.ok.gov/,,0.43902439024390244,1450,,,,,
,Pittsburg County,OK,USA,0,,,,0,43877,34.94721,-95.72063800000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1451,,,,,
,Pontotoc County,OK,USA,0,,,,0,38247,34.7348765,-96.669329,https://coronavirus.health.ok.gov/,,0.43902439024390244,1452,,,,,
,Pottawatomie County,OK,USA,0,,,,0,72679,35.1819675,-96.883024,https://coronavirus.health.ok.gov/,,0.43902439024390244,1453,,,,,
,Pushmataha County,OK,USA,0,,,,0,11179,34.4187965,-95.35851500000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1454,,,,,
,Roger Mills County,OK,USA,0,,,,0,3656,35.717290000000006,-99.68226250000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1455,,,,,
,Rogers County,OK,USA,0,,,,0,91984,36.336415,-95.571785,https://coronavirus.health.ok.gov/,,0.43902439024390244,1456,,,,,
,Seminole County,OK,USA,0,,,,0,24578,35.162447,-96.6089985,https://coronavirus.health.ok.gov/,,0.43902439024390244,1457,,,,,
,Sequoyah County,OK,USA,0,,,,0,41179,35.4657285,-94.781826,https://coronavirus.health.ok.gov/,,0.43902439024390244,1458,,,,,
,Stephens County,OK,USA,0,,,,0,43265,34.485197,-97.8522355,https://coronavirus.health.ok.gov/,,0.43902439024390244,1459,,,,,
,Texas County,OK,USA,0,,,,0,20455,36.74871,-101.48890399999999,https://coronavirus.health.ok.gov/,,0.43902439024390244,1460,,,,,
,Tillman County,OK,USA,0,,,,0,7348,34.381094,-98.9205355,https://coronavirus.health.ok.gov/,,0.43902439024390244,1461,,,,,
,Wagoner County,OK,USA,0,,,,0,80110,35.963955,-95.51395500000001,https://coronavirus.health.ok.gov/,,0.43902439024390244,1462,,,,,
,Washita County,OK,USA,0,,,,0,11127,35.28134,-98.9911545,https://coronavirus.health.ok.gov/,,0.43902439024390244,1463,,,,,
,Woods County,OK,USA,0,,,,0,8897,36.696386000000004,-98.994837,https://coronavirus.health.ok.gov/,,0.43902439024390244,1464,,,,,
,Woodward County,OK,USA,0,,,,0,20222,36.4905715,-99.280707,https://coronavirus.health.ok.gov/,,0.43902439024390244,1465,,,,,
,Benton County,OR,USA,2,0,,,2,92101,44.498886,-123.44528700000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1466,,,,,
,Clackamas County,OR,USA,10,0,,,10,416075,45.1737,-122.26009400000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1467,,,,,
,Deschutes County,OR,USA,8,0,,,8,191996,44.001645499999995,-120.94952,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1468,,,,,
,Douglas County,OR,USA,1,0,,,1,110283,43.3222345,-123.0963585,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1469,,,,,
,Grant County,OR,USA,1,0,,,1,7176,44.477098,-118.94781950000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1470,,,,,
,Jackson County,OR,USA,2,0,,,2,219564,42.4995805,-122.756742,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1471,,,,,
,Klamath County,OR,USA,1,0,,,1,67653,42.804975999999996,-121.58491599999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1472,,,,,
,Lane County,OR,USA,2,1,,,1,379611,43.863845,-122.963617,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1473,,,,,
,Linn County,OR,USA,19,0,,,19,127335,44.496468,-122.5272075,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1474,,,,,
,Marion County,OR,USA,17,0,,,17,346868,44.984239,-122.4575375,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1475,,,,,
,Multnomah County,OR,USA,12,1,,,11,811880,45.580658,-122.374808,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1476,,,,,
,Polk County,OR,USA,1,0,,,1,85234,44.8977695,-123.38289850000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1477,,,,,
,Umatilla County,OR,USA,2,0,,,2,77516,45.4984405,-118.7037805,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1478,,,,,
,Union County,OR,USA,1,0,,,1,26461,45.409634,-117.98212799999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1479,,,,,
,Washington County,OR,USA,31,1,,,30,597695,45.5483985,-123.114875,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1480,,,,,
,Yamhill County,OR,USA,4,0,,,4,107002,45.254474,-123.31725850000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1481,,,,,
,Baker County,OR,USA,0,,,,0,16006,44.6679445,-117.6514835,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1482,,,,,
,Clatsop County,OR,USA,0,,,,0,39764,46.022076999999996,-123.69131949999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1483,,,,,
,Columbia County,OR,USA,0,,,,0,52377,45.955202,-123.06307100000001,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1484,,,,,
,Coos County,OR,USA,0,,,,0,64389,43.1387565,-124.0906665,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1485,,,,,
,Crook County,OR,USA,0,,,,0,23867,44.130719,-120.381763,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1486,,,,,
,Curry County,OR,USA,0,,,,0,22813,42.4752215,-124.1343155,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1487,,,,,
,Gilliam County,OR,USA,0,,,,0,1894,45.4390695,-120.206842,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1488,,,,,
,Harney County,OR,USA,0,,,,0,7329,43.019735999999995,-119.0696245,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1489,,,,,
,Hood River County,OR,USA,0,,,,0,23428,45.492278999999996,-121.68142399999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1490,,,,,
,Jefferson County,OR,USA,0,,,,0,24192,44.607842500000004,-121.110097,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1491,,,,,
,Josephine County,OR,USA,0,,,,0,87393,42.389664999999994,-123.63368449999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1492,,,,,
,Lake County,OR,USA,0,,,,0,7879,42.8053175,-120.3546415,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1493,,,,,
,Lincoln County,OR,USA,0,,,,0,49388,44.660618,-123.85653049999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1494,,,,,
,Malheur County,OR,USA,0,,,,0,30725,43.220727999999994,-117.56311149999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1495,,,,,
,Morrow County,OR,USA,0,,,,0,11372,45.45994,-119.576055,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1496,,,,,
,Sherman County,OR,USA,0,,,,0,1708,45.4100935,-120.69385299999999,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1497,,,,,
,Tillamook County,OR,USA,0,,,,0,26787,45.4136565,-123.658578,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1498,,,,,
,Wallowa County,OR,USA,0,,,,0,7081,45.539874999999995,-117.2206355,https://www.oregon.gov/oha/PH/DISEASESCONDITIONS/DISEASESAZ/Pages/emerging-respiratory-infections.aspx,,0.43902439024390244,1499,,,,,
